"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-18",,"15","9","11"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-19",,"18","10","18"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-20",,"26","13","14"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-21",,"21","-3","2"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-22",,"33","2","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-23",,"52","33","48"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-24",,"51","37","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-25",,"37","19","19"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-26",,"25","6","12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-27",,"23","12","17"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-28",,"17","1","15"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-29",,"42","15","38"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-11-30",,"47","26","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-01",,"27","5","5"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-02",,"16","-2","16"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-03",,"28","16","23"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-04",,"30","10","19"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-05",,"31","14","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-06",,"35","20","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-07",,"36","12","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-08",,"35","30","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-09",,"33","27","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-10",,"36","18","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-11",,"25","20","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-12",,"29","21","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-13",,"35","29","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-14",,"43","35","38"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-15",,"47","37","43"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-16",,"45","39","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-17",,"40","21","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-18",,"23","17","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-19",,"26","17","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-20",,"30","19","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-21",,"36","29","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-22",,"36","29","34"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-23",,"37","33","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-24",,"42","33","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-25",,"34","32","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-26",,"41","28","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-27",,"47","26","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-28",,"37","16","16"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-29",,"33","13","13"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-30",,"21","-1","-1"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2014-12-31",,"12","-4","-3"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-01",,"19","-3","15"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-02",,"18","13","17"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-03",,"31","17","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-04",,"32","-1","8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-05",,"12","-11","-10"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-06",,"1","-13","-11"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-07",,"12","-11","-5"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-08",,"-2","-9","-5"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-09",,"11","-5","-1"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-10",,"5","-4","-4"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-11",,"22","-4","6"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-12",,"28","2","3"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-13",,"17","-15","-14"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-14",,"20","-14","12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-15",,"22","12","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-16",,"38","22","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-17",,"40","25","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-18",,"43","34","36"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-19",,"42","20","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-20",,"34","21","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-21",,"29","26","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-22",,"29","26","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-23",,"33","25","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-24",,"37","25","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-25",,"35","21","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-26",,"25","8","18"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-27",,"23","18","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-28",,"27","22","23"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-29",,"33","23","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-30",,"34","10","12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-01-31",,"29","9","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-01",,"31","11","12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-02",,"15","-10","-10"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-03",,"17","-10","-5"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-04",,"16","-5","13"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-05",,"19","-17","-16"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-06",,"17","-17","13"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-07",,"32","10","21"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-08",,"37","21","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-09",,"28","18","18"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-10",,"39","2","9"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-11",,"31","9","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-12",,"29","2","2"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-13",,"14","-8","4"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-14",,"26","4","5"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-15",,"7","-8","-8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-16",,"10","-8","10"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-17",,"17","4","7"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-18",,"15","-2","-2"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-19",,"2","-18","-12"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-20",,"6","-16","3"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-21",,"19","3","15"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-22",,"31","3","3"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-23",,"9","-17","-11"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-24",,"9","-11","3"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-25",,"35","2","9"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-26",,"17","-7","-2"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-27",,"14","-15","-8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-02-28",,"18","-13","7"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-01",,"25","3","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-02",,"29","-1","8"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-03",,"29","8","23"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-04",,"30","7","7"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-05",,"17","-10","-1"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-06",,"17","-6","11"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-07",,"32","11","19"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-08",,"45","19","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-09",,"48","22","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-10",,"55","23","25"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-11",,"60","22","25"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-12",,"58","23","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-13",,"60","28","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-14",,"68","29","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-15",,"59","23","27"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-16",,"62","27","42"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-17",,"69","32","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-18",,"45","19","28"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-19",,"49","28","36"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-20",,"51","34","38"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-21",,"58","32","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-22",,"48","28","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-23",,"37","25","26"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-24",,"38","15","22"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-25",,"44","22","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-26",,"45","30","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-27",,"36","13","17"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-28",,"36","10","24"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-29",,"42","24","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-30",,"44","21","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-03-31",,"55","29","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-01",,"62","29","39"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-02",,"77","38","55"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-03",,"65","39","39"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-04",,"43","19","32"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-05",,"57","32","39"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-06",,"59","29","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-07",,"57","33","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-08",,"45","35","38"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-09",,"41","37","39"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-10",,"45","34","36"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-11",,"48","26","48"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-12",,"65","37","50"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-13",,"73","50","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-14",,"65","29","35"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-15",,"68","31","33"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-16",,"68","31","31"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-17",,"74","31","46"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-18",,"78","40","52"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-19",,"69","46","51"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-20",,"76","37","37"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-21",,"43","36","36"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-22",,"41","30","30"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-23",,"47","28","29"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-24",,"54","23","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-25",,"56","38","45"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-26",,"56","25","41"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-27",,"62","29","44"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-28",,"68","31","41"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-29",,"70","39","48"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-04-30",,"70","31","40"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-01",,"66","33","49"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-02",,"69","49","60"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-03",,"79","49","60"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-04",,"79","56","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-05",,"76","47","48"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-06",,"55","48","50"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-07",,"76","50","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-08",,"82","56","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-09",,"74","55","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-10",,"67","46","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-11",,"59","50","55"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-12",,"65","43","45"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-13",,"51","29","42"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-14",,"64","40","51"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-15",,"65","51","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-16",,"74","55","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-17",,"82","58","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-18",,"81","55","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-19",,"57","38","38"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-20",,"55","38","46"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-21",,"53","40","46"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-22",,"72","36","48"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-23",,"74","42","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-24",,"81","48","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-25",,"64","56","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-26",,"78","64","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-27",,"74","59","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-28",,"77","53","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-29",,"83","61","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-30",,"82","53","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-05-31",,"57","35","54"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-01",,"65","37","50"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-02",,"70","37","47"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-03",,"75","47","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-04",,"78","62","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-05",,"78","57","63"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-06",,"71","46","51"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-07",,"77","51","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-08",,"82","57","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-09",,"79","52","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-10",,"89","61","72"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-11",,"82","56","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-12",,"64","56","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-13",,"70","57","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-14",,"71","59","63"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-15",,"82","63","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-16",,"79","51","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-17",,"78","57","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-18",,"80","61","71"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-19",,"80","48","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-20",,"77","51","60"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-21",,"78","57","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-22",,"84","58","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-23",,"83","55","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-24",,"79","52","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-25",,"83","62","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-26",,"83","58","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-27",,"78","56","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-28",,"81","55","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-29",,"74","61","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-06-30",,"78","58","60"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-01",,"75","47","55"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-02",,"72","47","53"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-03",,"74","48","55"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-04",,"76","54","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-05",,"83","55","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-06",,"85","65","73"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-07",,"79","56","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-08",,"71","49","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-09",,"74","49","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-10",,"79","53","63"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-11",,"83","57","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-12",,"81","58","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-13",,"87","64","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-14",,"86","65","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-15",,"82","51","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-16",,"79","54","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-17",,"73","59","73"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-18",,"90","67","75"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-19",,"85","64","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-20",,"81","58","71"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-21",,"81","54","63"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-22",,"79","54","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-23",,"81","55","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-24",,"86","57","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-25",,"81","67","71"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-26",,"89","59","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-27",,"86","55","63"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-28",,"89","62","72"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-29",,"87","72","72"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-30",,"85","64","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-07-31",,"86","57","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-01",,"82","52","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-02",,"85","56","66"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-03",,"92","53","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-04",,"80","50","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-05",,"80","51","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-06",,"85","53","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-07",,"84","58","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-08",,"81","60","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-09",,"72","60","64"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-10",,"84","64","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-11",,"84","57","63"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-12",,"82","51","59"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-13",,"84","51","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-14",,"85","67","70"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-15",,"92","65","70"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-16",,"94","63","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-17",,"92","67","73"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-18",,"80","66","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-19",,"80","61","61"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-20",,"64","56","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-21",,"71","47","55"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-22",,"83","55","75"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-23",,"82","59","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-24",,"69","54","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-25",,"63","56","56"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-26",,"62","56","57"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-27",,"75","46","49"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-28",,"78","49","58"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-29",,"66","57","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-30",,"76","55","70"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-08-31",,"72","53","62"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-01",,"87","61","70"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-02",,"89","61","69"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-03",,"89","66","67"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-04",,"87","65","68"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-05",,"85","63","65"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-06",,"90","64","73"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-07",,"91","72","72"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-08",,"80","67","71"
"USC00479319","WISCONSIN DELLS WWTP, WI US","2015-09-09",,"80","49","55"
